gene_id	colors
Manes.01G119600.v8.1	turquoise
Manes.01G119800.v8.1	turquoise
Manes.01G119900.v8.1	grey
Manes.01G120100.v8.1	blue
Manes.01G120500.v8.1	green
Manes.01G121300.v8.1	magenta
Manes.01G121400.v8.1	brown
Manes.01G121500.v8.1	turquoise
Manes.01G121600.v8.1	grey
Manes.01G121800.v8.1	grey
Manes.01G121900.v8.1	brown
Manes.01G122000.v8.1	grey
Manes.01G122100.v8.1	turquoise
Manes.01G122200.v8.1	turquoise
Manes.01G122300.v8.1	grey
Manes.01G122400.v8.1	turquoise
Manes.01G122600.v8.1	blue
Manes.01G122800.v8.1	turquoise
Manes.01G123000.v8.1	grey
Manes.01G123100.v8.1	grey
Manes.01G123200.v8.1	turquoise
Manes.01G123400.v8.1	yellow
Manes.01G123700.v8.1	grey
Manes.01G124000.v8.1	grey
Manes.01G124200.v8.1	turquoise
Manes.01G124300.v8.1	turquoise
Manes.01G124500.v8.1	magenta
Manes.01G124600.v8.1	turquoise
Manes.01G124700.v8.1	grey
Manes.01G124801.v8.1	grey
Manes.01G124900.v8.1	grey
Manes.01G125000.v8.1	grey
Manes.01G125100.v8.1	blue
Manes.01G125200.v8.1	turquoise
Manes.01G125400.v8.1	pink
Manes.01G125500.v8.1	turquoise
Manes.01G125700.v8.1	turquoise
Manes.01G125800.v8.1	yellow
Manes.01G126400.v8.1	grey
Manes.01G126500.v8.1	grey
Manes.01G126700.v8.1	blue
Manes.01G126800.v8.1	grey
Manes.01G126900.v8.1	red
Manes.01G127100.v8.1	grey
Manes.01G127200.v8.1	grey
Manes.01G127500.v8.1	grey
Manes.01G127600.v8.1	turquoise
Manes.01G127700.v8.1	grey
Manes.01G127900.v8.1	turquoise
Manes.01G128100.v8.1	grey
Manes.01G128400.v8.1	yellow
Manes.01G128600.v8.1	turquoise
Manes.01G128700.v8.1	turquoise
Manes.01G128800.v8.1	black
Manes.01G128900.v8.1	grey
Manes.01G129000.v8.1	blue
Manes.01G129100.v8.1	turquoise
Manes.01G129200.v8.1	turquoise
Manes.01G129501.v8.1	grey
Manes.01G129900.v8.1	brown
Manes.01G129950.v8.1	blue
Manes.01G130000.v8.1	purple
Manes.01G130100.v8.1	grey
Manes.01G130200.v8.1	grey
Manes.01G130300.v8.1	grey
Manes.01G130400.v8.1	turquoise
Manes.01G130500.v8.1	turquoise
Manes.01G130600.v8.1	grey
Manes.01G130700.v8.1	green
Manes.01G130800.v8.1	grey
Manes.01G130900.v8.1	grey
Manes.01G131000.v8.1	turquoise
Manes.01G131100.v8.1	grey
Manes.01G131200.v8.1	turquoise
Manes.01G131400.v8.1	grey
Manes.01G131500.v8.1	pink
Manes.01G131600.v8.1	turquoise
Manes.01G131700.v8.1	grey
Manes.01G131702.v8.1	grey
Manes.01G132000.v8.1	turquoise
Manes.01G132100.v8.1	pink
Manes.01G132200.v8.1	turquoise
Manes.01G132300.v8.1	blue
Manes.01G132400.v8.1	blue
Manes.01G132500.v8.1	grey
Manes.01G132600.v8.1	turquoise
Manes.01G132700.v8.1	turquoise
Manes.01G132900.v8.1	grey
Manes.01G133000.v8.1	turquoise
Manes.01G133100.v8.1	turquoise
Manes.01G133200.v8.1	turquoise
Manes.01G133300.v8.1	turquoise
Manes.01G133400.v8.1	turquoise
Manes.01G133500.v8.1	grey
Manes.01G133800.v8.1	grey
Manes.01G133900.v8.1	grey
Manes.01G134000.v8.1	grey
Manes.01G134100.v8.1	purple
Manes.01G134300.v8.1	grey
Manes.01G134400.v8.1	turquoise
Manes.01G134500.v8.1	brown
Manes.01G134600.v8.1	turquoise
Manes.01G134800.v8.1	grey
Manes.01G134900.v8.1	grey
Manes.01G135200.v8.1	turquoise
Manes.01G135300.v8.1	turquoise
Manes.01G135700.v8.1	grey
Manes.01G135800.v8.1	grey
Manes.01G136100.v8.1	blue
Manes.01G136300.v8.1	blue
Manes.01G136700.v8.1	grey
Manes.01G136850.v8.1	turquoise
Manes.01G136900.v8.1	grey
Manes.01G137100.v8.1	grey
Manes.01G137500.v8.1	turquoise
Manes.01G137600.v8.1	turquoise
Manes.01G137800.v8.1	grey
Manes.01G138000.v8.1	turquoise
Manes.01G138100.v8.1	turquoise
Manes.01G138200.v8.1	grey
Manes.01G138300.v8.1	grey
Manes.01G138400.v8.1	turquoise
Manes.01G138700.v8.1	turquoise
Manes.01G138900.v8.1	grey
Manes.01G139300.v8.1	grey
Manes.01G139400.v8.1	grey
Manes.01G139500.v8.1	grey
Manes.01G139600.v8.1	turquoise
Manes.01G139700.v8.1	turquoise
Manes.01G139800.v8.1	grey
Manes.01G139900.v8.1	salmon
Manes.01G140000.v8.1	turquoise
Manes.01G140100.v8.1	grey
Manes.01G140200.v8.1	turquoise
Manes.01G140300.v8.1	turquoise
Manes.01G140400.v8.1	grey
Manes.01G140500.v8.1	grey
Manes.01G140600.v8.1	pink
Manes.01G140700.v8.1	turquoise
Manes.01G140800.v8.1	grey
Manes.01G140900.v8.1	turquoise
Manes.01G141100.v8.1	grey
Manes.01G141200.v8.1	turquoise
Manes.01G141300.v8.1	grey
Manes.01G141400.v8.1	turquoise
Manes.01G141500.v8.1	grey
Manes.01G141600.v8.1	turquoise
Manes.01G141700.v8.1	pink
Manes.01G142000.v8.1	grey
Manes.01G142100.v8.1	brown
Manes.01G142500.v8.1	turquoise
Manes.01G142600.v8.1	salmon
Manes.01G142700.v8.1	grey
Manes.01G142800.v8.1	salmon
Manes.01G142900.v8.1	blue
Manes.01G143200.v8.1	turquoise
Manes.01G143500.v8.1	brown
Manes.01G143900.v8.1	brown
Manes.01G144400.v8.1	blue
Manes.01G144500.v8.1	turquoise
Manes.01G144600.v8.1	turquoise
Manes.01G144700.v8.1	red
Manes.01G144800.v8.1	grey
Manes.01G145100.v8.1	turquoise
Manes.01G145200.v8.1	grey
Manes.01G145300.v8.1	turquoise
Manes.01G145400.v8.1	blue
Manes.01G145600.v8.1	grey
Manes.01G145700.v8.1	turquoise
Manes.01G145800.v8.1	grey
Manes.01G145900.v8.1	turquoise
Manes.01G146000.v8.1	turquoise
Manes.01G146200.v8.1	turquoise
Manes.01G146300.v8.1	grey
Manes.01G146600.v8.1	grey
Manes.01G146700.v8.1	turquoise
Manes.01G146800.v8.1	brown
Manes.01G146900.v8.1	turquoise
Manes.01G147200.v8.1	grey
Manes.01G147400.v8.1	turquoise
Manes.01G147600.v8.1	grey
Manes.01G147700.v8.1	yellow
Manes.01G147800.v8.1	turquoise
Manes.01G147900.v8.1	black
Manes.01G148000.v8.1	turquoise
Manes.01G148100.v8.1	grey
Manes.01G148200.v8.1	yellow
Manes.01G148400.v8.1	grey
Manes.01G148500.v8.1	turquoise
Manes.01G148600.v8.1	grey
Manes.01G148800.v8.1	turquoise
Manes.01G148900.v8.1	turquoise
Manes.01G149000.v8.1	grey
Manes.01G149100.v8.1	turquoise
Manes.01G149200.v8.1	pink
Manes.01G149500.v8.1	yellow
Manes.01G149700.v8.1	grey
Manes.01G149800.v8.1	blue
Manes.01G149900.v8.1	grey
Manes.01G150000.v8.1	brown
Manes.01G150100.v8.1	grey
Manes.01G150200.v8.1	turquoise
Manes.01G150300.v8.1	grey
Manes.01G150400.v8.1	grey
Manes.01G150600.v8.1	grey
Manes.01G150700.v8.1	grey
Manes.01G150900.v8.1	magenta
Manes.01G151000.v8.1	turquoise
Manes.01G151100.v8.1	turquoise
Manes.01G151200.v8.1	turquoise
Manes.01G151300.v8.1	yellow
Manes.01G151500.v8.1	yellow
Manes.01G151600.v8.1	turquoise
Manes.01G151700.v8.1	grey
Manes.01G151800.v8.1	green
Manes.01G152000.v8.1	grey
Manes.01G152100.v8.1	cyan
Manes.01G152200.v8.1	grey
Manes.01G152300.v8.1	turquoise
Manes.01G152400.v8.1	turquoise
Manes.01G152500.v8.1	grey
Manes.01G152900.v8.1	grey
Manes.01G153000.v8.1	turquoise
Manes.01G153300.v8.1	black
Manes.01G153401.v8.1	turquoise
Manes.01G153500.v8.1	grey
Manes.01G153600.v8.1	yellow
Manes.01G153700.v8.1	turquoise
Manes.01G153800.v8.1	grey
Manes.01G153900.v8.1	turquoise
Manes.01G154100.v8.1	turquoise
Manes.01G154200.v8.1	turquoise
Manes.01G154500.v8.1	grey
Manes.01G154700.v8.1	grey
Manes.01G154800.v8.1	grey
Manes.01G154900.v8.1	turquoise
Manes.01G155000.v8.1	turquoise
Manes.01G155100.v8.1	grey
Manes.01G155200.v8.1	turquoise
Manes.01G155300.v8.1	red
Manes.01G155400.v8.1	yellow
Manes.01G155500.v8.1	brown
Manes.01G155700.v8.1	turquoise
Manes.01G155800.v8.1	turquoise
Manes.01G155900.v8.1	turquoise
Manes.01G156100.v8.1	grey
Manes.01G156300.v8.1	turquoise
Manes.01G156400.v8.1	yellow
Manes.01G156500.v8.1	turquoise
Manes.01G156600.v8.1	turquoise
Manes.01G156800.v8.1	red
Manes.01G156900.v8.1	grey
Manes.01G157000.v8.1	pink
Manes.01G157100.v8.1	turquoise
Manes.01G157200.v8.1	grey
Manes.01G157300.v8.1	turquoise
Manes.01G157400.v8.1	blue
Manes.01G157500.v8.1	grey
Manes.01G157600.v8.1	yellow
Manes.01G157900.v8.1	blue
Manes.01G158200.v8.1	turquoise
Manes.01G158400.v8.1	turquoise
Manes.01G158500.v8.1	brown
Manes.01G158600.v8.1	pink
Manes.01G158700.v8.1	turquoise
Manes.01G158800.v8.1	turquoise
Manes.01G158900.v8.1	grey
Manes.01G159000.v8.1	grey
Manes.01G159100.v8.1	grey
Manes.01G159200.v8.1	turquoise
Manes.01G159201.v8.1	brown
Manes.01G159500.v8.1	grey
Manes.01G159600.v8.1	yellow
Manes.01G159700.v8.1	grey
Manes.01G159800.v8.1	turquoise
Manes.01G159900.v8.1	turquoise
Manes.01G160200.v8.1	turquoise
Manes.01G160400.v8.1	black
Manes.01G160501.v8.1	yellow
Manes.01G160700.v8.1	brown
Manes.01G160800.v8.1	turquoise
Manes.01G160900.v8.1	grey
Manes.01G161000.v8.1	brown
Manes.01G161100.v8.1	blue
Manes.01G161200.v8.1	turquoise
Manes.01G161300.v8.1	blue
Manes.01G161500.v8.1	pink
Manes.01G161600.v8.1	grey
Manes.01G161700.v8.1	grey
Manes.01G161800.v8.1	brown
Manes.01G162100.v8.1	grey
Manes.01G162300.v8.1	turquoise
Manes.01G162400.v8.1	grey
Manes.01G162500.v8.1	turquoise
Manes.01G162600.v8.1	blue
Manes.01G162750.v8.1	grey
Manes.01G162800.v8.1	turquoise
Manes.01G162900.v8.1	grey
Manes.01G163000.v8.1	turquoise
Manes.01G163200.v8.1	cyan
Manes.01G163500.v8.1	grey
Manes.01G163600.v8.1	turquoise
Manes.01G164100.v8.1	yellow
Manes.01G164200.v8.1	grey
Manes.01G164300.v8.1	turquoise
Manes.01G164600.v8.1	black
Manes.01G164700.v8.1	turquoise
Manes.01G164800.v8.1	turquoise
Manes.01G164900.v8.1	brown
Manes.01G165000.v8.1	grey
Manes.01G165100.v8.1	turquoise
Manes.01G165200.v8.1	grey
Manes.01G165300.v8.1	pink
Manes.01G165400.v8.1	grey
Manes.01G165500.v8.1	grey
Manes.01G165601.v8.1	grey
Manes.01G165700.v8.1	turquoise
Manes.01G165800.v8.1	grey
Manes.01G166100.v8.1	brown
Manes.01G166400.v8.1	brown
Manes.01G166500.v8.1	turquoise
Manes.01G166600.v8.1	blue
Manes.01G166700.v8.1	turquoise
Manes.01G166800.v8.1	turquoise
Manes.01G166900.v8.1	grey
Manes.01G167200.v8.1	yellow
Manes.01G167300.v8.1	grey
Manes.01G167500.v8.1	lightcyan
Manes.01G168000.v8.1	blue
Manes.01G168100.v8.1	grey
Manes.01G168200.v8.1	grey
Manes.01G168300.v8.1	grey
Manes.01G168400.v8.1	grey
Manes.01G168500.v8.1	grey
Manes.01G168600.v8.1	greenyellow
Manes.01G168700.v8.1	blue
Manes.01G168800.v8.1	grey
Manes.01G168900.v8.1	blue
Manes.01G169200.v8.1	blue
Manes.01G169300.v8.1	turquoise
Manes.01G169400.v8.1	turquoise
Manes.01G169800.v8.1	grey
Manes.01G169900.v8.1	turquoise
Manes.01G170000.v8.1	brown
Manes.01G170100.v8.1	grey
Manes.01G170200.v8.1	grey
Manes.01G170300.v8.1	grey
Manes.01G170400.v8.1	grey
Manes.01G170600.v8.1	brown
Manes.01G170801.v8.1	grey
Manes.01G171100.v8.1	turquoise
Manes.01G171200.v8.1	turquoise
Manes.01G171300.v8.1	turquoise
Manes.01G171400.v8.1	turquoise
Manes.01G171500.v8.1	grey
Manes.01G171600.v8.1	grey
Manes.01G171700.v8.1	magenta
Manes.01G171900.v8.1	magenta
Manes.01G172000.v8.1	black
Manes.01G172100.v8.1	blue
Manes.01G172200.v8.1	blue
Manes.01G172300.v8.1	grey
Manes.01G172400.v8.1	turquoise
Manes.01G172500.v8.1	brown
Manes.01G172700.v8.1	brown
Manes.01G172900.v8.1	turquoise
Manes.01G173000.v8.1	grey
Manes.01G173100.v8.1	turquoise
Manes.01G173300.v8.1	grey
Manes.01G173400.v8.1	grey
Manes.01G173500.v8.1	yellow
Manes.01G173566.v8.1	blue
Manes.01G173632.v8.1	grey
Manes.01G173700.v8.1	turquoise
Manes.01G173800.v8.1	turquoise
Manes.01G173900.v8.1	grey
Manes.01G174000.v8.1	yellow
Manes.01G174100.v8.1	grey
Manes.01G174266.v8.1	grey
Manes.01G174332.v8.1	grey
Manes.01G174400.v8.1	brown
Manes.01G174600.v8.1	grey
Manes.01G174700.v8.1	grey
Manes.01G174800.v8.1	pink
Manes.01G174900.v8.1	grey
Manes.01G175000.v8.1	turquoise
Manes.01G175100.v8.1	turquoise
Manes.01G175200.v8.1	black
Manes.01G175300.v8.1	blue
Manes.01G175400.v8.1	magenta
Manes.01G175500.v8.1	turquoise
Manes.01G175600.v8.1	turquoise
Manes.01G175900.v8.1	turquoise
Manes.01G176200.v8.1	yellow
Manes.01G176400.v8.1	yellow
Manes.01G176500.v8.1	grey
Manes.01G176600.v8.1	grey
Manes.01G177100.v8.1	grey
Manes.01G177300.v8.1	grey
Manes.01G177400.v8.1	grey
Manes.01G177800.v8.1	turquoise
Manes.01G177900.v8.1	turquoise
Manes.01G178000.v8.1	turquoise
Manes.01G178100.v8.1	turquoise
Manes.01G178200.v8.1	yellow
Manes.01G178300.v8.1	turquoise
Manes.01G178400.v8.1	grey
Manes.01G178500.v8.1	brown
Manes.01G178600.v8.1	blue
Manes.01G178700.v8.1	brown
Manes.01G178800.v8.1	turquoise
Manes.01G179000.v8.1	turquoise
Manes.01G179100.v8.1	turquoise
Manes.01G179300.v8.1	turquoise
Manes.01G179700.v8.1	yellow
Manes.01G179800.v8.1	blue
Manes.01G179900.v8.1	grey
Manes.01G180000.v8.1	turquoise
Manes.01G180100.v8.1	blue
Manes.01G180300.v8.1	grey
Manes.01G180400.v8.1	turquoise
Manes.01G180600.v8.1	turquoise
Manes.01G180800.v8.1	grey
Manes.01G180900.v8.1	blue
Manes.01G181200.v8.1	grey
Manes.01G181400.v8.1	turquoise
Manes.01G181500.v8.1	turquoise
Manes.01G181600.v8.1	salmon
Manes.01G181700.v8.1	grey
Manes.01G181800.v8.1	turquoise
Manes.01G181900.v8.1	grey
Manes.01G182101.v8.1	turquoise
Manes.01G182300.v8.1	turquoise
Manes.01G182400.v8.1	grey
Manes.01G182501.v8.1	grey
Manes.01G182601.v8.1	turquoise
Manes.01G182700.v8.1	grey
Manes.01G182900.v8.1	turquoise
Manes.01G183000.v8.1	grey
Manes.01G183100.v8.1	grey
Manes.01G183200.v8.1	grey
Manes.01G183300.v8.1	grey
Manes.01G183500.v8.1	cyan
Manes.01G183800.v8.1	turquoise
Manes.01G183900.v8.1	turquoise
Manes.01G184000.v8.1	turquoise
Manes.01G184100.v8.1	turquoise
Manes.01G184200.v8.1	turquoise
Manes.01G184300.v8.1	grey
Manes.01G184500.v8.1	blue
Manes.01G184600.v8.1	grey
Manes.01G184800.v8.1	turquoise
Manes.01G185000.v8.1	green
Manes.01G185100.v8.1	grey
Manes.01G185200.v8.1	turquoise
Manes.01G185400.v8.1	grey
Manes.01G185800.v8.1	turquoise
Manes.01G185700.v8.1	turquoise
Manes.01G185900.v8.1	yellow
Manes.01G186200.v8.1	turquoise
Manes.01G186300.v8.1	turquoise
Manes.01G186400.v8.1	turquoise
Manes.01G186500.v8.1	turquoise
Manes.01G186600.v8.1	yellow
Manes.01G186700.v8.1	blue
Manes.01G186800.v8.1	grey
Manes.01G187100.v8.1	turquoise
Manes.01G187200.v8.1	turquoise
Manes.01G187600.v8.1	grey
Manes.01G187800.v8.1	turquoise
Manes.01G187900.v8.1	turquoise
Manes.01G188000.v8.1	grey
Manes.01G188100.v8.1	grey
Manes.01G188200.v8.1	grey
Manes.01G188500.v8.1	grey
Manes.01G188700.v8.1	grey
Manes.01G189200.v8.1	grey
Manes.01G189300.v8.1	grey
Manes.01G189400.v8.1	grey
Manes.01G189500.v8.1	turquoise
Manes.01G189800.v8.1	grey
Manes.01G189900.v8.1	yellow
Manes.01G190000.v8.1	grey
Manes.01G190100.v8.1	blue
Manes.01G190300.v8.1	grey
Manes.01G190501.v8.1	blue
Manes.01G190700.v8.1	brown
Manes.01G190800.v8.1	turquoise
Manes.01G191300.v8.1	brown
Manes.01G191401.v8.1	grey
Manes.01G191500.v8.1	grey
Manes.01G191600.v8.1	pink
Manes.01G191800.v8.1	turquoise
Manes.01G192000.v8.1	turquoise
Manes.01G192100.v8.1	cyan
Manes.01G192200.v8.1	turquoise
Manes.01G192400.v8.1	magenta
Manes.01G192600.v8.1	grey
Manes.01G192700.v8.1	tan
Manes.01G192900.v8.1	midnightblue
Manes.01G193200.v8.1	grey
Manes.01G193300.v8.1	grey
Manes.01G193400.v8.1	greenyellow
Manes.01G193500.v8.1	turquoise
Manes.01G193700.v8.1	turquoise
Manes.01G193800.v8.1	grey
Manes.01G194000.v8.1	turquoise
Manes.01G194200.v8.1	magenta
Manes.01G194300.v8.1	brown
Manes.01G194400.v8.1	blue
Manes.01G194500.v8.1	grey
Manes.01G194600.v8.1	yellow
Manes.01G194700.v8.1	magenta
Manes.01G194800.v8.1	brown
Manes.01G194900.v8.1	grey
Manes.01G195000.v8.1	turquoise
Manes.01G195100.v8.1	purple
Manes.01G195300.v8.1	grey
Manes.01G195400.v8.1	turquoise
Manes.01G195600.v8.1	magenta
Manes.01G195775.v8.1	turquoise
Manes.01G195800.v8.1	turquoise
Manes.01G195900.v8.1	grey
Manes.01G196000.v8.1	brown
Manes.01G196100.v8.1	blue
Manes.01G196200.v8.1	grey
Manes.01G196700.v8.1	blue
Manes.01G196800.v8.1	grey
Manes.01G196900.v8.1	turquoise
Manes.01G197000.v8.1	grey
Manes.01G197100.v8.1	grey
Manes.01G197200.v8.1	grey
Manes.01G197300.v8.1	blue
Manes.01G197500.v8.1	grey
Manes.01G197600.v8.1	grey
Manes.01G197800.v8.1	brown
Manes.01G198000.v8.1	grey
Manes.01G198400.v8.1	grey
Manes.01G198500.v8.1	grey
Manes.01G198700.v8.1	grey
Manes.01G198900.v8.1	turquoise
Manes.01G199200.v8.1	grey
Manes.01G199400.v8.1	grey
Manes.01G199500.v8.1	grey
Manes.01G199900.v8.1	blue
Manes.01G200000.v8.1	grey
Manes.01G200100.v8.1	grey
Manes.01G200200.v8.1	turquoise
Manes.01G200300.v8.1	turquoise
Manes.01G200450.v8.1	blue
Manes.01G200600.v8.1	grey
Manes.01G200700.v8.1	yellow
Manes.01G200800.v8.1	turquoise
Manes.01G201000.v8.1	turquoise
Manes.01G201200.v8.1	grey
Manes.01G201400.v8.1	grey
Manes.01G201500.v8.1	grey
Manes.01G201800.v8.1	blue
Manes.01G201900.v8.1	blue
Manes.01G202000.v8.1	grey
Manes.01G202100.v8.1	pink
Manes.01G202200.v8.1	grey
Manes.01G202300.v8.1	grey
Manes.01G202500.v8.1	grey
Manes.01G202600.v8.1	blue
Manes.01G202700.v8.1	turquoise
Manes.01G202800.v8.1	turquoise
Manes.01G203100.v8.1	grey
Manes.01G203200.v8.1	cyan
Manes.01G203300.v8.1	grey
Manes.01G203400.v8.1	turquoise
Manes.01G203700.v8.1	grey
Manes.01G203800.v8.1	blue
Manes.01G203900.v8.1	grey
Manes.01G204100.v8.1	turquoise
Manes.01G204200.v8.1	tan
Manes.01G204300.v8.1	turquoise
Manes.01G204400.v8.1	turquoise
Manes.01G204600.v8.1	blue
Manes.01G204700.v8.1	grey
Manes.01G204800.v8.1	grey
Manes.01G204900.v8.1	yellow
Manes.01G205100.v8.1	turquoise
Manes.01G205200.v8.1	turquoise
Manes.01G205300.v8.1	grey
Manes.01G205600.v8.1	turquoise
Manes.01G205700.v8.1	grey
Manes.01G205800.v8.1	pink
Manes.01G206000.v8.1	green
Manes.01G206200.v8.1	turquoise
Manes.01G206300.v8.1	blue
Manes.01G206400.v8.1	grey
Manes.01G206500.v8.1	green
Manes.01G206600.v8.1	blue
Manes.01G206700.v8.1	turquoise
Manes.01G206800.v8.1	grey
Manes.01G206900.v8.1	pink
Manes.01G207000.v8.1	turquoise
Manes.01G207200.v8.1	turquoise
Manes.01G207300.v8.1	grey
Manes.01G207400.v8.1	turquoise
Manes.01G207500.v8.1	grey
Manes.01G207600.v8.1	grey
Manes.01G207700.v8.1	turquoise
Manes.01G207800.v8.1	grey
Manes.01G207900.v8.1	turquoise
Manes.01G208001.v8.1	turquoise
Manes.01G208100.v8.1	grey
Manes.01G208200.v8.1	turquoise
Manes.01G208300.v8.1	turquoise
Manes.01G208400.v8.1	purple
Manes.01G208500.v8.1	turquoise
Manes.01G208600.v8.1	turquoise
Manes.01G208800.v8.1	grey
Manes.01G208900.v8.1	salmon
Manes.01G209000.v8.1	grey
Manes.01G209200.v8.1	grey
Manes.01G209400.v8.1	brown
Manes.01G209500.v8.1	turquoise
Manes.01G209750.v8.1	turquoise
Manes.01G210000.v8.1	turquoise
Manes.01G210100.v8.1	turquoise
Manes.01G210400.v8.1	black
Manes.01G210500.v8.1	turquoise
Manes.01G210600.v8.1	turquoise
Manes.01G211000.v8.1	turquoise
Manes.01G211100.v8.1	turquoise
Manes.01G211300.v8.1	blue
Manes.01G211400.v8.1	grey
Manes.01G211500.v8.1	turquoise
Manes.01G211800.v8.1	turquoise
Manes.01G211900.v8.1	turquoise
Manes.01G212100.v8.1	turquoise
Manes.01G212200.v8.1	grey
Manes.01G212300.v8.1	grey
Manes.01G212400.v8.1	yellow
Manes.01G212500.v8.1	yellow
Manes.01G212600.v8.1	brown
Manes.01G213000.v8.1	grey
Manes.01G213100.v8.1	turquoise
Manes.01G213200.v8.1	yellow
Manes.01G213300.v8.1	grey
Manes.01G213400.v8.1	turquoise
Manes.01G213600.v8.1	grey
Manes.01G213700.v8.1	grey
Manes.01G213900.v8.1	turquoise
Manes.01G214000.v8.1	turquoise
Manes.01G214100.v8.1	turquoise
Manes.01G214200.v8.1	grey
Manes.01G214300.v8.1	blue
Manes.01G214400.v8.1	turquoise
Manes.01G214500.v8.1	turquoise
Manes.01G214900.v8.1	grey
Manes.01G215300.v8.1	brown
Manes.01G215400.v8.1	grey
Manes.01G215500.v8.1	grey
Manes.01G215600.v8.1	blue
Manes.01G215700.v8.1	yellow
Manes.01G215900.v8.1	green
Manes.01G216000.v8.1	turquoise
Manes.01G216100.v8.1	turquoise
Manes.01G216600.v8.1	turquoise
Manes.01G216800.v8.1	grey
Manes.01G216900.v8.1	yellow
Manes.01G217100.v8.1	grey
Manes.01G217201.v8.1	grey
Manes.01G217300.v8.1	grey
Manes.01G217400.v8.1	grey
Manes.01G217500.v8.1	grey
Manes.01G217600.v8.1	blue
Manes.01G217700.v8.1	grey
Manes.01G217800.v8.1	yellow
Manes.01G217900.v8.1	grey
Manes.01G218000.v8.1	cyan
Manes.01G218100.v8.1	grey
Manes.01G218200.v8.1	brown
Manes.01G218300.v8.1	black
Manes.01G218500.v8.1	midnightblue
Manes.01G218550.v8.1	turquoise
Manes.01G218600.v8.1	turquoise
Manes.01G218700.v8.1	blue
Manes.01G218800.v8.1	grey
Manes.01G219000.v8.1	grey
Manes.01G219100.v8.1	grey
Manes.01G219600.v8.1	grey
Manes.01G219700.v8.1	turquoise
Manes.01G219800.v8.1	pink
Manes.01G219900.v8.1	turquoise
Manes.01G220000.v8.1	midnightblue
Manes.01G220100.v8.1	midnightblue
Manes.01G220300.v8.1	yellow
Manes.01G221100.v8.1	grey
Manes.01G221200.v8.1	yellow
Manes.01G221300.v8.1	turquoise
Manes.01G221400.v8.1	turquoise
Manes.01G221500.v8.1	grey
Manes.01G221700.v8.1	brown
Manes.01G221800.v8.1	grey
Manes.01G221900.v8.1	lightcyan
Manes.01G222100.v8.1	grey
Manes.01G222200.v8.1	grey
Manes.01G222600.v8.1	lightcyan
Manes.01G222800.v8.1	yellow
Manes.01G222900.v8.1	turquoise
Manes.01G223000.v8.1	grey
Manes.01G223301.v8.1	grey
Manes.01G223400.v8.1	brown
Manes.01G223500.v8.1	turquoise
Manes.01G223600.v8.1	green
Manes.01G223800.v8.1	turquoise
Manes.01G224000.v8.1	brown
Manes.01G224100.v8.1	grey
Manes.01G224400.v8.1	turquoise
Manes.01G224500.v8.1	grey
Manes.01G224900.v8.1	grey
Manes.01G225000.v8.1	brown
Manes.01G225200.v8.1	black
Manes.01G225300.v8.1	midnightblue
Manes.01G225400.v8.1	turquoise
Manes.01G225700.v8.1	turquoise
Manes.01G225800.v8.1	grey
Manes.01G225900.v8.1	blue
Manes.01G226000.v8.1	grey
Manes.01G226300.v8.1	blue
Manes.01G226400.v8.1	turquoise
Manes.01G226500.v8.1	yellow
Manes.01G226600.v8.1	midnightblue
Manes.01G226700.v8.1	brown
Manes.01G226900.v8.1	magenta
Manes.01G227000.v8.1	turquoise
Manes.01G227100.v8.1	greenyellow
Manes.01G227200.v8.1	grey
Manes.01G227300.v8.1	black
Manes.01G227350.v8.1	grey
Manes.01G227400.v8.1	blue
Manes.01G227500.v8.1	turquoise
Manes.01G227700.v8.1	blue
Manes.01G228100.v8.1	turquoise
Manes.01G228300.v8.1	turquoise
Manes.01G228500.v8.1	turquoise
Manes.01G228600.v8.1	yellow
Manes.01G228750.v8.1	grey
Manes.01G228800.v8.1	grey
Manes.01G228900.v8.1	turquoise
Manes.01G229000.v8.1	turquoise
Manes.01G229100.v8.1	grey
Manes.01G229300.v8.1	grey
Manes.01G229400.v8.1	black
Manes.01G229900.v8.1	turquoise
Manes.01G230000.v8.1	purple
Manes.01G230100.v8.1	turquoise
Manes.01G230200.v8.1	turquoise
Manes.01G230500.v8.1	pink
Manes.01G230800.v8.1	pink
Manes.01G231400.v8.1	blue
Manes.01G231500.v8.1	turquoise
Manes.01G231600.v8.1	yellow
Manes.01G231700.v8.1	brown
Manes.01G231800.v8.1	yellow
Manes.01G231900.v8.1	blue
Manes.01G232000.v8.1	turquoise
Manes.01G232050.v8.1	turquoise
Manes.01G232200.v8.1	grey
Manes.01G232300.v8.1	brown
Manes.01G232500.v8.1	turquoise
Manes.01G232600.v8.1	magenta
Manes.01G232800.v8.1	grey
Manes.01G232900.v8.1	yellow
Manes.01G233000.v8.1	grey
Manes.01G233100.v8.1	turquoise
Manes.01G233200.v8.1	turquoise
Manes.01G233400.v8.1	turquoise
Manes.01G233500.v8.1	grey
Manes.01G233600.v8.1	pink
Manes.01G233700.v8.1	turquoise
Manes.01G234200.v8.1	grey
Manes.01G234300.v8.1	brown
Manes.01G234400.v8.1	brown
Manes.01G234500.v8.1	turquoise
Manes.01G234600.v8.1	turquoise
Manes.01G234700.v8.1	midnightblue
Manes.01G234800.v8.1	grey
Manes.01G234900.v8.1	grey
Manes.01G235000.v8.1	grey
Manes.01G235100.v8.1	grey
Manes.01G235200.v8.1	brown
