"sourceNode","targetNode","bicor","shared_name","cor_direction"
"Manes.02G122500","Manes.12G067900",0.747286651079408,"Manes.02G122500 (interacts with) Manes.12G067900","+"
"Manes.02G132800","Manes.12G067900",0.339329631936144,"Manes.02G132800 (interacts with) Manes.12G067900","+"
"Manes.02G134400","Manes.12G067900",0.363000276624362,"Manes.02G134400 (interacts with) Manes.12G067900","+"
"Manes.02G146400","Manes.12G067900",-0.256211534956163,"Manes.02G146400 (interacts with) Manes.12G067900","-"
"Manes.02G154900","Manes.12G067900",0.326556887272819,"Manes.02G154900 (interacts with) Manes.12G067900","+"
"Manes.02G190800","Manes.12G067900",0.53433714363923,"Manes.02G190800 (interacts with) Manes.12G067900","+"
"Manes.02G194100","Manes.12G067900",0.10492921511682,"Manes.02G194100 (interacts with) Manes.12G067900","+"
"Manes.02G226001","Manes.12G067900",-0.0593718700324457,"Manes.02G226001 (interacts with) Manes.12G067900","-"
"Manes.03G017900","Manes.12G067900",0.27717231419125,"Manes.03G017900 (interacts with) Manes.12G067900","+"
"Manes.03G026700","Manes.12G067900",0.0963873842701582,"Manes.03G026700 (interacts with) Manes.12G067900","+"
"Manes.03G029300","Manes.12G067900",-0.169134199390973,"Manes.03G029300 (interacts with) Manes.12G067900","-"
"Manes.03G044400","Manes.12G067900",0.540304952492249,"Manes.03G044400 (interacts with) Manes.12G067900","+"
"Manes.03G049200","Manes.12G067900",-0.111002124171766,"Manes.03G049200 (interacts with) Manes.12G067900","-"
"Manes.03G058700","Manes.12G067900",0.570646705657357,"Manes.03G058700 (interacts with) Manes.12G067900","+"
"Manes.03G096600","Manes.12G067900",-0.0199688953520195,"Manes.03G096600 (interacts with) Manes.12G067900","-"
"Manes.03G083500","Manes.12G067900",-0.206376056649185,"Manes.03G083500 (interacts with) Manes.12G067900","-"
"Manes.03G083900","Manes.12G067900",-0.0393611557900376,"Manes.03G083900 (interacts with) Manes.12G067900","-"
"Manes.03G103200","Manes.12G067900",0.404785187214759,"Manes.03G103200 (interacts with) Manes.12G067900","+"
"Manes.03G129800","Manes.12G067900",-0.15229120783711,"Manes.03G129800 (interacts with) Manes.12G067900","-"
"Manes.03G133300","Manes.12G067900",0.197893946722999,"Manes.03G133300 (interacts with) Manes.12G067900","+"
"Manes.03G143700","Manes.12G067900",0.275871927975905,"Manes.03G143700 (interacts with) Manes.12G067900","+"
"Manes.03G150400","Manes.12G067900",0.000962270444308905,"Manes.03G150400 (interacts with) Manes.12G067900","+"
"Manes.03G155800","Manes.12G067900",-0.131387219274087,"Manes.03G155800 (interacts with) Manes.12G067900","-"
"Manes.03G164100","Manes.12G067900",0.157880302613013,"Manes.03G164100 (interacts with) Manes.12G067900","+"
"Manes.03G171200","Manes.12G067900",0.0760131537186933,"Manes.03G171200 (interacts with) Manes.12G067900","+"
"Manes.03G191000","Manes.12G067900",-0.399509045693452,"Manes.03G191000 (interacts with) Manes.12G067900","-"
"Manes.03G198900","Manes.12G067900",0.00218246691490405,"Manes.03G198900 (interacts with) Manes.12G067900","+"
"Manes.03G202500","Manes.12G067900",0.10192157710257,"Manes.03G202500 (interacts with) Manes.12G067900","+"
"Manes.03G206800","Manes.12G067900",0.120898460177942,"Manes.03G206800 (interacts with) Manes.12G067900","+"
"Manes.03G209100","Manes.12G067900",0.122023323777211,"Manes.03G209100 (interacts with) Manes.12G067900","+"
"Manes.04G021700","Manes.12G067900",-0.111880910168133,"Manes.04G021700 (interacts with) Manes.12G067900","-"
"Manes.04G043700","Manes.12G067900",0.191731224750562,"Manes.04G043700 (interacts with) Manes.12G067900","+"
"Manes.04G053480","Manes.12G067900",-0.0461972194108778,"Manes.04G053480 (interacts with) Manes.12G067900","-"
"Manes.04G078300","Manes.12G067900",0.524182509812641,"Manes.04G078300 (interacts with) Manes.12G067900","+"
"Manes.04G083800","Manes.12G067900",0.416724315152165,"Manes.04G083800 (interacts with) Manes.12G067900","+"
"Manes.04G134700","Manes.12G067900",0.193223224022051,"Manes.04G134700 (interacts with) Manes.12G067900","+"
"Manes.04G141800","Manes.12G067900",0.455177536415313,"Manes.04G141800 (interacts with) Manes.12G067900","+"
"Manes.04G160400","Manes.12G067900",-0.114903698900825,"Manes.04G160400 (interacts with) Manes.12G067900","-"
"Manes.04G164700","Manes.12G067900",-0.0542517126759365,"Manes.04G164700 (interacts with) Manes.12G067900","-"
"Manes.05G000300","Manes.12G067900",-0.0604926543158199,"Manes.05G000300 (interacts with) Manes.12G067900","-"
"Manes.05G016500","Manes.12G067900",0.304477739261928,"Manes.05G016500 (interacts with) Manes.12G067900","+"
"Manes.05G034800","Manes.12G067900",0.334609693574045,"Manes.05G034800 (interacts with) Manes.12G067900","+"
"Manes.05G034900","Manes.12G067900",-0.206902184281612,"Manes.05G034900 (interacts with) Manes.12G067900","-"
"Manes.05G073400","Manes.12G067900",0.280876473671125,"Manes.05G073400 (interacts with) Manes.12G067900","+"
"Manes.05G093200","Manes.12G067900",0.0555481295174911,"Manes.05G093200 (interacts with) Manes.12G067900","+"
"Manes.05G108500","Manes.12G067900",0.0672357303166719,"Manes.05G108500 (interacts with) Manes.12G067900","+"
"Manes.05G128600","Manes.12G067900",0.129629684362654,"Manes.05G128600 (interacts with) Manes.12G067900","+"
"Manes.05G133800","Manes.12G067900",0.64406952944623,"Manes.05G133800 (interacts with) Manes.12G067900","+"
"Manes.05G147500","Manes.12G067900",-0.217880593656629,"Manes.05G147500 (interacts with) Manes.12G067900","-"
"Manes.05G157500","Manes.12G067900",-0.0178184843166994,"Manes.05G157500 (interacts with) Manes.12G067900","-"
"Manes.05G160800","Manes.12G067900",0.129487929672567,"Manes.05G160800 (interacts with) Manes.12G067900","+"
"Manes.05G189000","Manes.12G067900",-0.17591721211803,"Manes.05G189000 (interacts with) Manes.12G067900","-"
"Manes.05G193700","Manes.12G067900",0.250719122959065,"Manes.05G193700 (interacts with) Manes.12G067900","+"
"Manes.05G194300","Manes.12G067900",-0.0944476927391232,"Manes.05G194300 (interacts with) Manes.12G067900","-"
"Manes.05G200900","Manes.12G067900",0.0253712233166353,"Manes.05G200900 (interacts with) Manes.12G067900","+"
"Manes.05G202700","Manes.12G067900",-0.159262396860372,"Manes.05G202700 (interacts with) Manes.12G067900","-"
"Manes.06G005200","Manes.12G067900",0.506472225393007,"Manes.06G005200 (interacts with) Manes.12G067900","+"
"Manes.06G028100","Manes.12G067900",-0.0837547258563418,"Manes.06G028100 (interacts with) Manes.12G067900","-"
"Manes.06G054000","Manes.12G067900",0.371427411170172,"Manes.06G054000 (interacts with) Manes.12G067900","+"
"Manes.06G063500","Manes.12G067900",0.264424440398476,"Manes.06G063500 (interacts with) Manes.12G067900","+"
"Manes.06G091900","Manes.12G067900",0.360235661988888,"Manes.06G091900 (interacts with) Manes.12G067900","+"
"Manes.06G101600","Manes.12G067900",0.583818447222743,"Manes.06G101600 (interacts with) Manes.12G067900","+"
"Manes.06G101800","Manes.12G067900",0.368424732426882,"Manes.06G101800 (interacts with) Manes.12G067900","+"
"Manes.06G104700","Manes.12G067900",-0.154528043644169,"Manes.06G104700 (interacts with) Manes.12G067900","-"
"Manes.06G116400","Manes.12G067900",0.532096909982934,"Manes.06G116400 (interacts with) Manes.12G067900","+"
"Manes.06G141300","Manes.12G067900",0.379570172510728,"Manes.06G141300 (interacts with) Manes.12G067900","+"
"Manes.06G141400","Manes.12G067900",0.0531734954895106,"Manes.06G141400 (interacts with) Manes.12G067900","+"
"Manes.06G152200","Manes.12G067900",-0.321267989084224,"Manes.06G152200 (interacts with) Manes.12G067900","-"
"Manes.06G155200","Manes.12G067900",0.609959225603621,"Manes.06G155200 (interacts with) Manes.12G067900","+"
"Manes.06G161400","Manes.12G067900",0.0814334122225155,"Manes.06G161400 (interacts with) Manes.12G067900","+"
"Manes.06G176400","Manes.12G067900",-0.00240484902175412,"Manes.06G176400 (interacts with) Manes.12G067900","-"
"Manes.06G176500","Manes.12G067900",0.13691421203572,"Manes.06G176500 (interacts with) Manes.12G067900","+"
"Manes.06G176700","Manes.12G067900",0.434120081464745,"Manes.06G176700 (interacts with) Manes.12G067900","+"
"Manes.07G000100","Manes.12G067900",0.105447499845851,"Manes.07G000100 (interacts with) Manes.12G067900","+"
"Manes.07G000500","Manes.12G067900",0.272171527034362,"Manes.07G000500 (interacts with) Manes.12G067900","+"
"Manes.07G025600","Manes.12G067900",0.0616439295686402,"Manes.07G025600 (interacts with) Manes.12G067900","+"
"Manes.07G049100","Manes.12G067900",0.260353998560892,"Manes.07G049100 (interacts with) Manes.12G067900","+"
"Manes.07G056100","Manes.12G067900",0.494001525510095,"Manes.07G056100 (interacts with) Manes.12G067900","+"
"Manes.07G056300","Manes.12G067900",-0.041876687902455,"Manes.07G056300 (interacts with) Manes.12G067900","-"
"Manes.07G087500","Manes.12G067900",0.100418777535558,"Manes.07G087500 (interacts with) Manes.12G067900","+"
"Manes.07G116700","Manes.12G067900",-0.166213558422813,"Manes.07G116700 (interacts with) Manes.12G067900","-"
"Manes.08G008500","Manes.12G067900",0.0636456029586525,"Manes.08G008500 (interacts with) Manes.12G067900","+"
"Manes.08G016300","Manes.12G067900",0.0886153641345827,"Manes.08G016300 (interacts with) Manes.12G067900","+"
"Manes.08G018800","Manes.12G067900",0.395746059025244,"Manes.08G018800 (interacts with) Manes.12G067900","+"
"Manes.08G020200","Manes.12G067900",0.308284047780391,"Manes.08G020200 (interacts with) Manes.12G067900","+"
"Manes.08G021400","Manes.12G067900",0.178091990499973,"Manes.08G021400 (interacts with) Manes.12G067900","+"
"Manes.08G022400","Manes.12G067900",0.805169902410997,"Manes.08G022400 (interacts with) Manes.12G067900","+"
"Manes.08G037000","Manes.12G067900",0.515796173380819,"Manes.08G037000 (interacts with) Manes.12G067900","+"
"Manes.08G037100","Manes.12G067900",0.230305116591348,"Manes.08G037100 (interacts with) Manes.12G067900","+"
"Manes.08G050700","Manes.12G067900",-0.056415749036406,"Manes.08G050700 (interacts with) Manes.12G067900","-"
"Manes.08G076550","Manes.12G067900",-0.0285617708489251,"Manes.08G076550 (interacts with) Manes.12G067900","-"
"Manes.08G091100","Manes.12G067900",0.0589082780013231,"Manes.08G091100 (interacts with) Manes.12G067900","+"
"Manes.08G094400","Manes.12G067900",-0.0330600437001996,"Manes.08G094400 (interacts with) Manes.12G067900","-"
"Manes.08G103800","Manes.12G067900",0.475379172145072,"Manes.08G103800 (interacts with) Manes.12G067900","+"
"Manes.08G122300","Manes.12G067900",0.23092507849307,"Manes.08G122300 (interacts with) Manes.12G067900","+"
"Manes.08G128100","Manes.12G067900",-0.172956310586654,"Manes.08G128100 (interacts with) Manes.12G067900","-"
"Manes.08G151600","Manes.12G067900",0.418064829172289,"Manes.08G151600 (interacts with) Manes.12G067900","+"
"Manes.08G151500","Manes.12G067900",0.246032961386694,"Manes.08G151500 (interacts with) Manes.12G067900","+"
"Manes.08G156000","Manes.12G067900",0.118381382681288,"Manes.08G156000 (interacts with) Manes.12G067900","+"
"Manes.08G162200","Manes.12G067900",0.198252281670032,"Manes.08G162200 (interacts with) Manes.12G067900","+"
"Manes.08G166700","Manes.12G067900",0.207232254766418,"Manes.08G166700 (interacts with) Manes.12G067900","+"
"Manes.09G007300","Manes.12G067900",0.0388904359307346,"Manes.09G007300 (interacts with) Manes.12G067900","+"
"Manes.09G008200","Manes.12G067900",-0.176817756143999,"Manes.09G008200 (interacts with) Manes.12G067900","-"
"Manes.09G042100","Manes.12G067900",0.491308083008058,"Manes.09G042100 (interacts with) Manes.12G067900","+"
"Manes.09G056200","Manes.12G067900",0.296540013412167,"Manes.09G056200 (interacts with) Manes.12G067900","+"
"Manes.09G058676","Manes.12G067900",0.659808602564115,"Manes.09G058676 (interacts with) Manes.12G067900","+"
"Manes.09G060608","Manes.12G067900",0.414107241551348,"Manes.09G060608 (interacts with) Manes.12G067900","+"
"Manes.09G061100","Manes.12G067900",0.260095330755513,"Manes.09G061100 (interacts with) Manes.12G067900","+"
"Manes.09G049886","Manes.12G067900",-0.145341099172934,"Manes.09G049886 (interacts with) Manes.12G067900","-"
"Manes.09G066828","Manes.12G067900",0.0909792509898607,"Manes.09G066828 (interacts with) Manes.12G067900","+"
"Manes.09G076472","Manes.12G067900",-0.125080774195511,"Manes.09G076472 (interacts with) Manes.12G067900","-"
"Manes.09G079657","Manes.12G067900",0.038342948316238,"Manes.09G079657 (interacts with) Manes.12G067900","+"
"Manes.09G084500","Manes.12G067900",0.158028124859498,"Manes.09G084500 (interacts with) Manes.12G067900","+"
"Manes.09G085200","Manes.12G067900",0.0101195749727836,"Manes.09G085200 (interacts with) Manes.12G067900","+"
"Manes.09G100784","Manes.12G067900",0.0255463974198634,"Manes.09G100784 (interacts with) Manes.12G067900","+"
"Manes.09G104500","Manes.12G067900",-0.106157903536889,"Manes.09G104500 (interacts with) Manes.12G067900","-"
"Manes.09G106300","Manes.12G067900",-0.066016737176546,"Manes.09G106300 (interacts with) Manes.12G067900","-"
"Manes.09G120000","Manes.12G067900",0.355025026312427,"Manes.09G120000 (interacts with) Manes.12G067900","+"
"Manes.09G128000","Manes.12G067900",0.397526953812893,"Manes.09G128000 (interacts with) Manes.12G067900","+"
"Manes.09G129300","Manes.12G067900",0.0253672052324351,"Manes.09G129300 (interacts with) Manes.12G067900","+"
"Manes.09G144600","Manes.12G067900",-0.0759772681737743,"Manes.09G144600 (interacts with) Manes.12G067900","-"
"Manes.09G165700","Manes.12G067900",-0.0273990951588518,"Manes.09G165700 (interacts with) Manes.12G067900","-"
"Manes.09G185400","Manes.12G067900",0.0566388499672286,"Manes.09G185400 (interacts with) Manes.12G067900","+"
"Manes.10G010100","Manes.12G067900",0.289929873621966,"Manes.10G010100 (interacts with) Manes.12G067900","+"
"Manes.10G046600","Manes.12G067900",0.297803876982632,"Manes.10G046600 (interacts with) Manes.12G067900","+"
"Manes.10G054100","Manes.12G067900",0.252196040850992,"Manes.10G054100 (interacts with) Manes.12G067900","+"
"Manes.10G054450","Manes.12G067900",0.0104560404640493,"Manes.10G054450 (interacts with) Manes.12G067900","+"
"Manes.10G071200","Manes.12G067900",-0.00493060378000027,"Manes.10G071200 (interacts with) Manes.12G067900","-"
"Manes.10G152000","Manes.12G067900",0.265338913010963,"Manes.10G152000 (interacts with) Manes.12G067900","+"
"Manes.11G023600","Manes.12G067900",0.26834771178941,"Manes.11G023600 (interacts with) Manes.12G067900","+"
"Manes.11G025400","Manes.12G067900",0.427241684250079,"Manes.11G025400 (interacts with) Manes.12G067900","+"
"Manes.11G077300","Manes.12G067900",0.0445833052226936,"Manes.11G077300 (interacts with) Manes.12G067900","+"
"Manes.11G085500","Manes.12G067900",0.774915007750371,"Manes.11G085500 (interacts with) Manes.12G067900","+"
"Manes.11G089900","Manes.12G067900",0.312571862997063,"Manes.11G089900 (interacts with) Manes.12G067900","+"
"Manes.11G098400","Manes.12G067900",0.144212217577406,"Manes.11G098400 (interacts with) Manes.12G067900","+"
"Manes.11G102600","Manes.12G067900",0.303510964812896,"Manes.11G102600 (interacts with) Manes.12G067900","+"
"Manes.11G103800","Manes.12G067900",0.47238072957924,"Manes.11G103800 (interacts with) Manes.12G067900","+"
"Manes.11G121800","Manes.12G067900",0.631173935083676,"Manes.11G121800 (interacts with) Manes.12G067900","+"
"Manes.11G144700","Manes.12G067900",0.157475201789536,"Manes.11G144700 (interacts with) Manes.12G067900","+"
"Manes.11G163700","Manes.12G067900",-0.0657971102015833,"Manes.11G163700 (interacts with) Manes.12G067900","-"
"Manes.12G005500","Manes.12G067900",-0.100643894271497,"Manes.12G005500 (interacts with) Manes.12G067900","-"
"Manes.12G015500","Manes.12G067900",0.209194802145574,"Manes.12G015500 (interacts with) Manes.12G067900","+"
"Manes.12G034800","Manes.12G067900",0.219938231614429,"Manes.12G034800 (interacts with) Manes.12G067900","+"
"Manes.12G039100","Manes.12G067900",-0.0333388682871763,"Manes.12G039100 (interacts with) Manes.12G067900","-"
"Manes.12G043100","Manes.12G067900",-0.245073455669263,"Manes.12G043100 (interacts with) Manes.12G067900","-"
"Manes.12G064500","Manes.12G067900",0.0551897254846496,"Manes.12G064500 (interacts with) Manes.12G067900","+"
"Manes.12G067900","Manes.12G067900",1,"Manes.12G067900 (interacts with) Manes.12G067900","+"
"Manes.12G071600","Manes.12G067900",0.0937739543660872,"Manes.12G071600 (interacts with) Manes.12G067900","+"
"Manes.12G074600","Manes.12G067900",0.138894219225327,"Manes.12G074600 (interacts with) Manes.12G067900","+"
"Manes.12G098600","Manes.12G067900",-0.149403719305335,"Manes.12G098600 (interacts with) Manes.12G067900","-"
"Manes.12G120100","Manes.12G067900",0.049093160157955,"Manes.12G120100 (interacts with) Manes.12G067900","+"
"Manes.12G124300","Manes.12G067900",-0.323256544328427,"Manes.12G124300 (interacts with) Manes.12G067900","-"
"Manes.12G142500","Manes.12G067900",0.678060298005685,"Manes.12G142500 (interacts with) Manes.12G067900","+"
"Manes.12G144300","Manes.12G067900",-0.22952271012399,"Manes.12G144300 (interacts with) Manes.12G067900","-"
"Manes.13G005300","Manes.12G067900",0.0398795933332847,"Manes.13G005300 (interacts with) Manes.12G067900","+"
"Manes.13G015200","Manes.12G067900",0.0795977423814809,"Manes.13G015200 (interacts with) Manes.12G067900","+"
"Manes.13G026800","Manes.12G067900",0.019688069015653,"Manes.13G026800 (interacts with) Manes.12G067900","+"
"Manes.13G037000","Manes.12G067900",0.350303071578347,"Manes.13G037000 (interacts with) Manes.12G067900","+"
"Manes.13G038500","Manes.12G067900",0.0383083032309444,"Manes.13G038500 (interacts with) Manes.12G067900","+"
